Month,Year,Division,Kinder.c,Elem.c,JHS.c,SHS.c,Kinder.h,Elem.h,JHS.h,SHS.h,Region
16-Aug,2022,Surigao del Sur,0,2,26,10,0,0,0,0,REGION XIII (CARAGA)
16-Aug,2022,Bislig City,0,0,1,2,0,0,0,0,REGION XIII (CARAGA)
16-Aug,2022,Dinagat Island,0,0,1,29,0,0,0,0,REGION XIII (CARAGA)
16-Aug,2022,Bayugan City,0,1,0,11,0,0,0,0,REGION XIII (CARAGA)
16-Aug,2022,Cabadbaran City,0,0,3,6,0,0,0,0,REGION XIII (CARAGA)
16-Aug,2022,Tandag City,0,0,2,16,0,0,1,0,REGION XIII (CARAGA)
16-Aug,2022,MBHTE-BARMM,NA,NA,NA,NA,NA,NA,NA,NA,MBHTE-BARMM
16-Aug,2022,Special Geographic Division,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Cotabato City,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Basilan,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Lanao del Sur - I,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Lanao del Sur - II,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Maguindanao I,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Sulu,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Tawi-Tawi,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Marawi City,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Lamitan City,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,Maguindanao II,0,0,0,0,0,0,0,0,MBHTE-BARMM
16-Aug,2022,CAR,NA,NA,NA,NA,NA,NA,NA,NA,CAR
16-Aug,2022,Abra,0,3,3,26,0,0,0,0,CAR
16-Aug,2022,Apayao,0,0,3,14,0,0,0,0,CAR
16-Aug,2022,Benguet,0,27,36,7,0,0,0,0,CAR
16-Aug,2022,Ifugao,0,3,1,14,0,0,0,0,CAR
16-Aug,2022,Kalinga,0,2,0,8,0,0,0,0,CAR
16-Aug,2022,Mt. Province,0,3,6,2,0,0,0,0,CAR
16-Aug,2022,Baguio City,0,0,10,31,0,0,0,0,CAR
16-Aug,2022,Tabuk City,0,2,10,2,0,0,0,0,CAR
16-Aug,2022,NCR,NA,NA,NA,NA,NA,NA,NA,NA,NCR
16-Aug,2022,Manila,0,1,0,8,0,0,0,0,NCR
16-Aug,2022,Quezon City,0,7,7,55,0,0,0,0,NCR
16-Aug,2022,Pasay City,0,1,0,65,0,0,0,0,NCR
16-Aug,2022,Caloocan City,0,3,8,91,0,0,0,0,NCR
16-Aug,2022,Mandaluyong City,0,1,6,20,0,0,0,0,NCR
16-Aug,2022,Marikina City,0,0,4,22,0,0,0,0,NCR
16-Aug,2022,Makati City,0,0,0,23,0,0,0,0,NCR
16-Aug,2022,Pasig City,0,0,2,60,0,0,0,0,NCR
16-Aug,2022,Paranaque City,0,1,2,141,0,0,0,0,NCR
16-Aug,2022,Las Pinas City,0,1,3,17,0,0,0,0,NCR
16-Aug,2022,Valenzuela City,0,0,2,42,0,0,0,0,NCR
16-Aug,2022,Malabon City,0,0,2,5,0,0,2,0,NCR
16-Aug,2022,Taguig,0,6,2,26,0,0,0,0,NCR
16-Aug,2022,Muntinlupa City,0,0,1,51,0,0,0,0,NCR
16-Aug,2022,City of San Juan,0,0,1,2,0,0,0,0,NCR
16-Aug,2022,Navotas,0,0,0,11,0,0,0,7,NCR
16-Aug,2022,REGION IV-A (CALABARZON),NA,NA,NA,NA,NA,NA,NA,NA,REGION IV-A (CALABARZON)
16-Aug,2022,Cabuyao City,0,0,0,30,0,0,0,24,REGION IV-A (CALABARZON)
16-Aug,2022,General Trias City,0,3,4,65,0,0,1,11,REGION IV-A (CALABARZON)
16-Aug,2022,Batangas,0,3,15,157,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Cavite,0,6,9,148,0,2,5,0,REGION IV-A (CALABARZON)
16-Aug,2022,Laguna,0,6,10,72,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Quezon,0,4,8,167,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Rizal,0,4,9,144,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Batangas City,0,2,4,22,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Cavite City,0,0,0,13,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Lipa City,0,1,2,46,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Lucena City,0,0,3,14,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,San Pablo City,0,3,8,9,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Calamba City,0,1,0,58,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Antipolo City,0,3,3,29,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Tanauan City,0,1,0,14,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Sta. Rosa City,0,0,2,13,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Dasmarinas City,0,0,1,60,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Tayabas City,0,0,1,9,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Bacoor City,0,0,3,29,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,Imus City,0,5,4,19,0,3,1,4,REGION IV-A (CALABARZON)
16-Aug,2022,Binan City,0,0,2,19,0,0,0,0,REGION IV-A (CALABARZON)
16-Aug,2022,MIMAROPA REGION,NA,NA,NA,NA,NA,NA,NA,NA,MIMAROPA REGION
16-Aug,2022,Marinduque,0,3,2,0,0,0,0,0,MIMAROPA REGION
16-Aug,2022,Occidental Mindoro,0,0,2,71,0,0,0,0,MIMAROPA REGION
16-Aug,2022,Oriental Mindoro,0,10,8,34,0,0,0,0,MIMAROPA REGION
16-Aug,2022,Palawan,0,0,0,77,0,0,0,0,MIMAROPA REGION
16-Aug,2022,Romblon,0,1,0,35,0,0,0,0,MIMAROPA REGION
16-Aug,2022,Puerto Princesa City,0,2,2,36,0,0,0,0,MIMAROPA REGION
16-Aug,2022,Calapan City,0,2,0,20,0,0,0,0,MIMAROPA REGION
